shedno,seqno,ridge,elev,drec,seqno_shed,drec_shed,upslope,initial_shed,row,col,missing,buffer,elev_orig,edge_map,ddir,flatcell,data,vol2fl,mm2fl,parea,elev_diff,local_shed,local_ddir,local_elev_diff
8,221,False,675.814,313,89,141,2,1,3,37,False,False,675.814,False,2,False,-9999,0.0,0.0,0.0,0.10500000000001819,8,2,0.10500000000001819
8,222,False,675.808,314,90,142,2,1,3,38,False,False,675.808,False,2,False,-9999,0.0,0.0,0.0,0.10599999999999454,8,2,0.10599999999999454
8,223,False,675.812,315,91,143,2,1,3,39,False,False,675.812,False,2,False,-9999,0.0,0.0,0.0,0.1029999999999518,8,2,0.1029999999999518
8,224,False,675.824,316,92,144,2,1,3,40,False,False,675.824,False,2,False,-9999,0.0,0.0,0.0,0.09800000000007003,8,2,0.09800000000007003
8,225,False,675.84,317,93,145,2,1,3,41,False,False,675.84,False,2,False,-9999,0.0,0.0,0.0,0.09299999999996089,8,2,0.09299999999996089
8,226,False,675.856,318,94,146,2,1,3,42,False,False,675.856,False,2,False,-9999,0.0,0.0,0.0,0.08699999999998909,8,2,0.08699999999998909
8,227,False,675.866,319,95,147,2,1,3,43,False,False,675.866,False,2,False,-9999,0.0,0.0,0.0,0.08400000000006003,8,2,0.08400000000006003
8,228,False,675.868,320,96,148,2,1,3,44,False,False,675.868,False,2,False,-9999,0.0,0.0,0.0,0.07999999999992724,8,2,0.07999999999992724
8,229,False,675.863,321,97,149,2,1,3,45,False,False,675.863,False,2,False,-9999,0.0,0.0,0.0,0.07799999999997453,8,2,0.07799999999997453
8,230,False,675.862,322,98,150,2,1,3,46,False,False,675.862,False,2,False,-9999,0.0,0.0,0.0,0.07600000000002183,8,2,0.07600000000002183
8,231,False,675.873,323,99,151,3,1,3,47,False,False,675.873,False,2,False,-9999,0.0,0.0,0.0,0.17799999999988358,8,2,0.17799999999988358
8,232,False,675.905,324,100,152,2,1,3,48,False,False,675.905,False,2,False,-9999,0.0,0.0,0.0,0.1190000000000282,8,2,0.1190000000000282
8,233,False,675.955,324,101,152,2,1,3,49,False,False,675.955,False,1,False,-9999,0.0,0.0,0.0,0.125,8,1,0.125
8,234,False,676.015,325,102,153,2,1,3,50,False,False,676.015,False,1,False,-9999,0.0,0.0,0.0,0.1209999999999809,8,1,0.1209999999999809
8,235,False,676.077,326,103,154,2,1,3,51,False,False,676.077,False,1,False,-9999,0.0,0.0,0.0,0.11000000000001364,8,1,0.11000000000001364
8,236,False,676.135,327,104,155,2,1,3,52,False,False,676.135,False,1,False,-9999,0.0,0.0,0.0,0.08900000000005548,8,1,0.08900000000005548
8,237,False,676.181,328,105,156,2,1,3,53,False,False,676.181,False,1,False,-9999,0.0,0.0,0.0,0.06499999999994088,8,1,0.06499999999994088
8,238,False,676.212,329,106,157,2,1,3,54,False,False,676.212,False,1,False,-9999,0.0,0.0,0.0,0.043000000000006366,8,1,0.043000000000006366
8,239,True,676.231,330,107,158,1,1,3,55,False,False,676.231,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
8,240,True,676.237,331,108,159,1,1,3,56,False,False,676.237,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
5,241,True,676.221,150,21,3,1,5,3,57,False,False,676.221,False,9,False,-9999,0.0,0.0,0.0,0.0,5,9,0.0
5,242,False,676.18,151,22,4,2,5,3,58,False,False,676.18,False,9,False,-9999,0.0,0.0,0.0,0.043000000000006366,5,9,0.043000000000006366
5,243,False,676.118,152,23,5,2,5,3,59,False,False,676.118,False,9,False,-9999,0.0,0.0,0.0,0.07799999999997453,5,9,0.07799999999997453
5,244,False,676.039,153,24,6,2,5,3,60,False,False,676.039,False,9,False,-9999,0.0,0.0,0.0,0.11099999999999,5,9,0.11099999999999
5,245,False,675.952,154,25,7,3,5,3,61,False,False,675.952,False,9,False,-9999,0.0,0.0,0.0,0.21100000000001273,5,9,0.21100000000001273
5,246,False,675.875,155,26,8,3,5,3,62,False,False,675.875,False,9,False,-9999,0.0,0.0,0.0,0.23900000000003274,5,9,0.23900000000003274
5,247,False,675.823,155,27,8,7,5,3,63,False,False,675.823,False,8,False,-9999,0.0,0.0,0.0,0.5210000000001855,5,8,0.5210000000001855
5,248,False,675.805,156,28,9,5,5,3,64,False,False,675.805,False,8,False,-9999,0.0,0.0,0.0,0.20900000000006003,5,8,0.20900000000006003
5,249,False,675.82,157,29,10,11,5,3,65,False,False,675.82,False,8,False,-9999,0.0,0.0,0.0,0.7019999999998845,5,8,0.7019999999998845
5,250,False,675.869,157,30,10,10,5,3,66,False,False,675.869,False,7,False,-9999,0.0,0.0,0.0,1.6219999999999573,5,7,1.6219999999999573
5,251,False,675.944,158,31,11,2,5,3,67,False,False,675.944,False,7,False,-9999,0.0,0.0,0.0,0.1450000000000955,5,7,0.1450000000000955
5,252,False,676.04,159,32,12,5,5,3,68,False,False,676.04,False,7,False,-9999,0.0,0.0,0.0,0.5750000000000455,5,7,0.5750000000000455
5,253,False,676.157,160,33,13,5,5,3,69,False,False,676.157,False,7,False,-9999,0.0,0.0,0.0,0.7599999999999909,5,7,0.7599999999999909
5,254,False,676.307,253,34,33,4,5,3,70,False,False,676.307,False,4,False,-9999,0.0,0.0,0.0,0.6100000000000136,5,4,0.6100000000000136
5,255,False,676.485,254,35,34,3,5,3,71,False,False,676.485,False,4,False,-9999,0.0,0.0,0.0,0.43200000000001637,5,4,0.43200000000001637
5,256,False,676.691,255,36,35,2,5,3,72,False,False,676.691,False,4,False,-9999,0.0,0.0,0.0,0.2259999999999991,5,4,0.2259999999999991
5,257,True,676.917,256,37,36,1,5,3,73,False,False,676.917,False,4,False,-9999,0.0,0.0,0.0,0.0,5,4,0.0
5,258,True,677.14,349,38,55,2,5,3,74,False,False,677.14,False,1,False,-9999,0.0,0.0,0.0,0.3509999999999991,5,1,0.3509999999999991
3,259,True,677.343,350,17,34,2,3,3,75,False,False,677.343,False,1,False,-9999,0.0,0.0,0.0,0.35400000000004184,3,1,0.35400000000004184
3,260,True,677.529,351,18,35,2,3,3,76,False,False,677.529,False,1,False,-9999,0.0,0.0,0.0,0.3529999999999518,3,1,0.3529999999999518
3,261,False,677.701,352,19,36,2,3,3,77,False,False,677.701,False,1,False,-9999,0.0,0.0,0.0,0.35000000000002274,3,1,0.35000000000002274
3,262,False,677.862,353,20,37,2,3,3,78,False,False,677.862,False,1,False,-9999,0.0,0.0,0.0,0.3530000000000655,3,1,0.3530000000000655
3,263,False,678.026,354,21,38,2,3,3,79,False,False,678.026,False,1,False,-9999,0.0,0.0,0.0,0.35200000000008913,3,1,0.35200000000008913
3,264,False,678.195,355,22,39,2,3,3,80,False,False,678.195,False,1,False,-9999,0.0,0.0,0.0,0.3269999999999982,3,1,0.3269999999999982
3,265,False,678.351,356,23,40,2,3,3,81,False,False,678.351,False,1,False,-9999,0.0,0.0,0.0,0.2880000000000109,3,1,0.2880000000000109
3,266,False,678.484,357,24,41,2,3,3,82,False,False,678.484,False,1,False,-9999,0.0,0.0,0.0,0.2439999999999145,3,1,0.2439999999999145
3,267,False,678.59,358,25,42,2,3,3,83,False,False,678.59,False,1,False,-9999,0.0,0.0,0.0,0.1959999999999127,3,1,0.1959999999999127
3,268,False,678.663,359,26,43,1,3,3,84,False,False,678.663,False,1,False,-9999,0.0,0.0,0.0,0.0,3,1,0.0
3,269,False,678.705,360,27,44,2,3,3,85,False,False,678.705,False,1,False,-9999,0.0,0.0,0.0,0.10799999999994725,3,1,0.10799999999994725
3,270,False,678.727,362,28,46,2,3,3,86,False,False,678.727,False,2,False,-9999,0.0,0.0,0.0,0.09500000000002728,3,2,0.09500000000002728
3,271,False,678.738,363,29,47,2,3,3,87,False,False,678.738,False,2,False,-9999,0.0,0.0,0.0,0.08399999999994634,3,2,0.08399999999994634
3,272,False,678.745,364,30,48,2,3,3,88,False,False,678.745,False,2,False,-9999,0.0,0.0,0.0,0.07699999999999818,3,2,0.07699999999999818
3,273,False,678.759,365,31,49,3,3,3,89,False,False,678.759,False,2,False,-9999,0.0,0.0,0.0,0.15899999999987813,3,2,0.15899999999987813
3,274,False,678.786,365,32,49,2,3,3,90,False,False,678.786,False,1,False,-9999,0.0,0.0,0.0,0.09600000000000364,3,1,0.09600000000000364
3,275,False,678.829,366,33,50,1,3,3,91,False,False,678.829,True,1,False,-9999,0.0,0.0,0.0,0.0,3,1,0.0
,276,,,,96,,0,,3,92,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
,277,,,,97,,0,,4,1,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
2,278,True,679.928,370,2,5,2,2,4,2,False,False,679.928,True,2,False,-9999,0.0,0.0,0.0,0.03499999999996817,2,2,0.03499999999996817
2,279,True,679.924,372,3,7,1,2,4,3,False,False,679.924,False,3,False,-9999,0.0,0.0,0.0,0.0,2,3,0.0
2,280,True,679.884,373,4,8,1,2,4,4,False,False,679.884,False,3,False,-9999,0.0,0.0,0.0,0.0,2,3,0.0
8,281,True,679.81,282,109,110,1,1,4,5,False,False,679.81,False,6,False,-9999,0.0,0.0,0.0,0.0,8,6,0.0
8,282,True,679.713,283,110,111,2,1,4,6,False,False,679.713,False,6,False,-9999,0.0,0.0,0.0,0.09699999999997999,8,6,0.09699999999997999
8,283,False,679.591,284,111,112,3,1,4,7,False,False,679.591,False,6,False,-9999,0.0,0.0,0.0,0.21899999999993724,8,6,0.21899999999993724
8,284,False,679.445,285,112,113,4,1,4,8,False,False,679.445,False,6,False,-9999,0.0,0.0,0.0,0.3649999999998954,8,6,0.3649999999998954
8,285,False,679.283,286,113,114,5,1,4,9,False,False,679.283,False,6,False,-9999,0.0,0.0,0.0,0.52699999999993,8,6,0.52699999999993
8,286,False,679.104,287,114,115,6,1,4,10,False,False,679.104,False,6,False,-9999,0.0,0.0,0.0,0.7059999999999036,8,6,0.7059999999999036
8,287,False,678.906,288,115,116,7,1,4,11,False,False,678.906,False,6,False,-9999,0.0,0.0,0.0,0.9039999999999964,8,6,0.9039999999999964
8,288,False,678.703,289,116,117,8,1,4,12,False,False,678.703,False,6,False,-9999,0.0,0.0,0.0,1.106999999999971,8,6,1.106999999999971
8,289,False,678.499,290,117,118,9,1,4,13,False,False,678.499,False,6,False,-9999,0.0,0.0,0.0,1.3109999999999218,8,6,1.3109999999999218
8,290,False,678.294,291,118,119,10,1,4,14,False,False,678.294,False,6,False,-9999,0.0,0.0,0.0,1.5159999999999627,8,6,1.5159999999999627
8,291,False,678.094,292,119,120,11,1,4,15,False,False,678.094,False,6,False,-9999,0.0,0.0,0.0,1.7159999999998945,8,6,1.7159999999998945
8,292,False,677.903,293,120,121,12,1,4,16,False,False,677.903,False,6,False,-9999,0.0,0.0,0.0,1.9069999999999254,8,6,1.9069999999999254
8,293,False,677.718,294,121,122,13,1,4,17,False,False,677.718,False,6,False,-9999,0.0,0.0,0.0,2.0919999999999845,8,6,2.0919999999999845
8,294,False,677.54,295,122,123,14,1,4,18,False,False,677.54,False,6,False,-9999,0.0,0.0,0.0,2.269999999999982,8,6,2.269999999999982
8,295,False,677.364,296,123,124,15,1,4,19,False,False,677.364,False,6,False,-9999,0.0,0.0,0.0,2.4459999999999127,8,6,2.4459999999999127
8,296,False,677.185,297,124,125,16,1,4,20,False,False,677.185,False,6,False,-9999,0.0,0.0,0.0,2.625,8,6,2.625
8,297,False,677.006,298,125,126,17,1,4,21,False,False,677.006,False,6,False,-9999,0.0,0.0,0.0,2.8039999999999736,8,6,2.8039999999999736
8,298,False,676.826,299,126,127,18,1,4,22,False,False,676.826,False,6,False,-9999,0.0,0.0,0.0,2.9839999999999236,8,6,2.9839999999999236
8,299,False,676.656,300,127,128,19,1,4,23,False,False,676.656,False,6,False,-9999,0.0,0.0,0.0,3.1539999999999964,8,6,3.1539999999999964
8,300,False,676.514,301,128,129,20,1,4,24,False,False,676.514,False,6,False,-9999,0.0,0.0,0.0,3.2959999999999354,8,6,3.2959999999999354
8,301,False,676.402,302,129,130,21,1,4,25,False,False,676.402,False,6,False,-9999,0.0,0.0,0.0,3.4079999999999018,8,6,3.4079999999999018
8,302,False,676.313,303,130,131,22,1,4,26,False,False,676.313,False,6,False,-9999,0.0,0.0,0.0,3.4969999999999573,8,6,3.4969999999999573
8,303,False,676.243,304,131,132,23,1,4,27,False,False,676.243,False,6,False,-9999,0.0,0.0,0.0,3.5669999999998936,8,6,3.5669999999998936
8,304,False,676.183,305,132,133,24,1,4,28,False,False,676.183,False,6,False,-9999,0.0,0.0,0.0,3.6269999999999527,8,6,3.6269999999999527
8,305,False,676.12,306,133,134,25,1,4,29,False,False,676.12,False,6,False,-9999,0.0,0.0,0.0,3.689999999999941,8,6,3.689999999999941
8,306,False,676.051,307,134,135,26,1,4,30,False,False,676.051,False,6,False,-9999,0.0,0.0,0.0,3.758999999999901,8,6,3.758999999999901
8,307,False,675.982,308,135,136,27,1,4,31,False,False,675.982,False,6,False,-9999,0.0,0.0,0.0,3.8279999999999745,8,6,3.8279999999999745
8,308,False,675.918,401,136,188,86,1,4,32,False,False,675.918,False,3,False,-9999,0.0,0.0,0.0,12.454999999999927,8,3,12.454999999999927
8,309,False,675.859,402,137,189,3,1,4,33,False,False,675.859,False,3,False,-9999,0.0,0.0,0.0,0.18200000000001637,8,3,0.18200000000001637
8,310,False,675.808,403,138,190,3,1,4,34,False,False,675.808,False,3,False,-9999,0.0,0.0,0.0,0.19600000000002638,8,3,0.19600000000002638
8,311,False,675.772,404,139,191,6,1,4,35,False,False,675.772,False,3,False,-9999,0.0,0.0,0.0,0.44899999999984175,8,3,0.44899999999984175
8,312,False,675.746,404,140,191,3,1,4,36,False,False,675.746,False,2,False,-9999,0.0,0.0,0.0,0.18200000000001637,8,2,0.18200000000001637
8,313,False,675.73,405,141,192,3,1,4,37,False,False,675.73,False,2,False,-9999,0.0,0.0,0.0,0.18899999999996453,8,2,0.18899999999996453
8,314,False,675.725,406,142,193,3,1,4,38,False,False,675.725,False,2,False,-9999,0.0,0.0,0.0,0.18899999999996453,8,2,0.18899999999996453
8,315,False,675.731,407,143,194,3,1,4,39,False,False,675.731,False,2,False,-9999,0.0,0.0,0.0,0.18399999999996908,8,2,0.18399999999996908
8,316,False,675.743,408,144,195,3,1,4,40,False,False,675.743,False,2,False,-9999,0.0,0.0,0.0,0.17899999999997362,8,2,0.17899999999997362
8,317,False,675.759,409,145,196,3,1,4,41,False,False,675.759,False,2,False,-9999,0.0,0.0,0.0,0.17399999999997817,8,2,0.17399999999997817
8,318,False,675.773,410,146,197,3,1,4,42,False,False,675.773,False,2,False,-9999,0.0,0.0,0.0,0.16999999999995907,8,2,0.16999999999995907
8,319,False,675.782,411,147,198,3,1,4,43,False,False,675.782,False,2,False,-9999,0.0,0.0,0.0,0.16800000000000637,8,2,0.16800000000000637
8,320,False,675.782,412,148,199,3,1,4,44,False,False,675.782,False,2,False,-9999,0.0,0.0,0.0,0.16599999999993997,8,2,0.16599999999993997
8,321,False,675.779,413,149,200,3,1,4,45,False,False,675.779,False,2,False,-9999,0.0,0.0,0.0,0.16200000000003456,8,2,0.16200000000003456
8,322,False,675.779,414,150,201,3,1,4,46,False,False,675.779,False,2,False,-9999,0.0,0.0,0.0,0.15899999999999181,8,2,0.15899999999999181
8,323,False,675.792,415,151,202,4,1,4,47,False,False,675.792,False,2,False,-9999,0.0,0.0,0.0,0.25899999999990087,8,2,0.25899999999990087
8,324,False,675.825,416,152,203,5,1,4,48,False,False,675.825,False,2,False,-9999,0.0,0.0,0.0,0.4539999999999509,8,2,0.4539999999999509
8,325,False,675.878,416,153,203,3,1,4,49,False,False,675.878,False,1,False,-9999,0.0,0.0,0.0,0.2579999999999245,8,1,0.2579999999999245
8,326,False,675.942,417,154,204,3,1,4,50,False,False,675.942,False,1,False,-9999,0.0,0.0,0.0,0.24500000000000455,8,1,0.24500000000000455
8,327,False,676.009,418,155,205,3,1,4,51,False,False,676.009,False,1,False,-9999,0.0,0.0,0.0,0.21500000000003183,8,1,0.21500000000003183
8,328,False,676.074,419,156,206,3,1,4,52,False,False,676.074,False,1,False,-9999,0.0,0.0,0.0,0.17200000000002547,8,1,0.17200000000002547
8,329,False,676.13,420,157,207,3,1,4,53,False,False,676.13,False,1,False,-9999,0.0,0.0,0.0,0.125,8,1,0.125
8,330,False,676.172,421,158,208,2,1,4,54,False,False,676.172,False,1,False,-9999,0.0,0.0,0.0,0.05899999999996908,8,1,0.05899999999996908
8,331,False,676.204,422,159,209,2,1,4,55,False,False,676.204,False,1,False,-9999,0.0,0.0,0.0,0.03300000000001546,8,1,0.03300000000001546
8,332,True,676.224,423,160,210,1,1,4,56,False,False,676.224,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
5,333,True,676.223,242,39,22,1,5,4,57,False,False,676.223,False,9,False,-9999,0.0,0.0,0.0,0.0,5,9,0.0
5,334,True,676.196,243,40,23,1,5,4,58,False,False,676.196,False,9,False,-9999,0.0,0.0,0.0,0.0,5,9,0.0
5,335,True,676.15,244,41,24,1,5,4,59,False,False,676.15,False,9,False,-9999,0.0,0.0,0.0,0.0,5,9,0.0
5,336,False,676.088,245,42,25,2,5,4,60,False,False,676.088,False,9,False,-9999,0.0,0.0,0.0,0.07500000000004547,5,9,0.07500000000004547
5,337,False,676.017,246,43,26,2,5,4,61,False,False,676.017,False,9,False,-9999,0.0,0.0,0.0,0.09699999999997999,5,9,0.09699999999997999
5,338,False,675.953,247,44,27,2,5,4,62,False,False,675.953,False,9,False,-9999,0.0,0.0,0.0,0.10300000000006548,5,9,0.10300000000006548
5,339,False,675.909,247,45,27,4,5,4,63,False,False,675.909,False,8,False,-9999,0.0,0.0,0.0,0.20200000000011187,5,8,0.20200000000011187
5,340,False,675.893,248,46,28,4,5,4,64,False,False,675.893,False,8,False,-9999,0.0,0.0,0.0,0.1209999999999809,5,8,0.1209999999999809
5,341,False,675.906,249,47,29,8,5,4,65,False,False,675.906,False,8,False,-9999,0.0,0.0,0.0,0.38600000000008095,5,8,0.38600000000008095
5,342,False,675.947,249,48,29,2,5,4,66,False,False,675.947,False,7,False,-9999,0.0,0.0,0.0,0.1029999999999518,5,7,0.1029999999999518
5,343,False,676.01,250,49,30,9,5,4,67,False,False,676.01,False,7,False,-9999,0.0,0.0,0.0,1.4809999999999945,5,7,1.4809999999999945
5,344,False,676.089,251,50,31,1,5,4,68,False,False,676.089,False,7,False,-9999,0.0,0.0,0.0,0.0,5,7,0.0
5,345,False,676.183,252,51,32,4,5,4,69,False,False,676.183,False,7,False,-9999,0.0,0.0,0.0,0.43200000000001637,5,7,0.43200000000001637
5,346,False,676.301,345,52,51,3,5,4,70,False,False,676.301,False,4,False,-9999,0.0,0.0,0.0,0.31399999999996453,5,4,0.31399999999996453
5,347,False,676.445,346,53,52,2,5,4,71,False,False,676.445,False,4,False,-9999,0.0,0.0,0.0,0.16999999999995907,5,4,0.16999999999995907
5,348,True,676.615,347,54,53,1,5,4,72,False,False,676.615,False,4,False,-9999,0.0,0.0,0.0,0.0,5,4,0.0
5,349,True,676.807,440,55,69,3,5,4,73,False,False,676.807,False,1,False,-9999,0.0,0.0,0.0,0.6839999999999691,5,1,0.6839999999999691
3,350,True,677.004,441,34,52,3,3,4,74,False,False,677.004,False,1,False,-9999,0.0,0.0,0.0,0.6929999999999836,3,1,0.6929999999999836
3,351,True,677.187,442,35,53,3,3,4,75,False,False,677.187,False,1,False,-9999,0.0,0.0,0.0,0.6949999999999363,3,1,0.6949999999999363
3,352,False,677.358,443,36,54,3,3,4,76,False,False,677.358,False,1,False,-9999,0.0,0.0,0.0,0.6930000000000973,3,1,0.6930000000000973
3,353,False,677.52,444,37,55,3,3,4,77,False,False,677.52,False,1,False,-9999,0.0,0.0,0.0,0.69500000000005,3,1,0.69500000000005
3,354,False,677.677,445,38,56,3,3,4,78,False,False,677.677,False,1,False,-9999,0.0,0.0,0.0,0.7010000000000218,3,1,0.7010000000000218
3,355,False,677.84,446,39,57,3,3,4,79,False,False,677.84,False,1,False,-9999,0.0,0.0,0.0,0.6820000000000164,3,1,0.6820000000000164
3,356,False,678.012,447,40,58,3,3,4,80,False,False,678.012,False,1,False,-9999,0.0,0.0,0.0,0.6270000000000664,3,1,0.6270000000000664
3,357,False,678.176,448,41,59,3,3,4,81,False,False,678.176,False,1,False,-9999,0.0,0.0,0.0,0.5519999999999072,3,1,0.5519999999999072
3,358,False,678.32,449,42,60,3,3,4,82,False,False,678.32,False,1,False,-9999,0.0,0.0,0.0,0.4659999999998945,3,1,0.4659999999998945
3,359,False,678.439,450,43,61,2,3,4,83,False,False,678.439,False,1,False,-9999,0.0,0.0,0.0,0.22400000000004638,3,1,0.22400000000004638
3,360,False,678.525,451,44,62,3,3,4,84,False,False,678.525,False,1,False,-9999,0.0,0.0,0.0,0.2880000000000109,3,1,0.2880000000000109
3,361,False,678.58,452,45,63,1,3,4,85,False,False,678.58,False,1,False,-9999,0.0,0.0,0.0,0.0,3,1,0.0
3,362,False,678.614,454,46,65,3,3,4,86,False,False,678.614,False,2,False,-9999,0.0,0.0,0.0,0.20799999999997,3,2,0.20799999999997
3,363,False,678.635,455,47,66,3,3,4,87,False,False,678.635,False,2,False,-9999,0.0,0.0,0.0,0.18700000000001182,3,2,0.18700000000001182
3,364,False,678.65,456,48,67,3,3,4,88,False,False,678.65,False,2,False,-9999,0.0,0.0,0.0,0.17200000000002547,3,2,0.17200000000002547
3,365,False,678.671,457,49,68,6,3,4,89,False,False,678.671,False,2,False,-9999,0.0,0.0,0.0,0.4579999999997426,3,2,0.4579999999997426
3,366,False,678.705,458,50,69,2,3,4,90,False,False,678.705,False,2,False,-9999,0.0,0.0,0.0,0.12399999999990996,3,2,0.12399999999990996
3,367,False,678.754,458,51,69,1,3,4,91,False,False,678.754,True,1,False,-9999,0.0,0.0,0.0,0.0,3,1,0.0
,368,,,,98,,0,,4,92,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
,369,,,,99,,0,,5,1,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
2,370,False,679.871,462,5,9,3,2,5,2,False,False,679.871,True,2,False,-9999,0.0,0.0,0.0,0.09199999999998454,2,2,0.09199999999998454
2,371,False,679.873,463,6,10,1,2,5,3,False,False,679.873,False,2,False,-9999,0.0,0.0,0.0,0.0,2,2,0.0
2,372,True,679.841,465,7,12,2,2,5,4,False,False,679.841,False,3,False,-9999,0.0,0.0,0.0,0.08299999999996999,2,3,0.08299999999996999
2,373,True,679.776,466,8,13,2,2,5,5,False,False,679.776,False,3,False,-9999,0.0,0.0,0.0,0.10800000000006094,2,3,0.10800000000006094
8,374,True,679.688,375,161,162,1,1,5,6,False,False,679.688,False,6,False,-9999,0.0,0.0,0.0,0.0,8,6,0.0
8,375,True,679.571,376,162,163,2,1,5,7,False,False,679.571,False,6,False,-9999,0.0,0.0,0.0,0.1169999999999618,8,6,0.1169999999999618
8,376,True,679.427,377,163,164,3,1,5,8,False,False,679.427,False,6,False,-9999,0.0,0.0,0.0,0.26099999999996726,8,6,0.26099999999996726
8,377,False,679.264,378,164,165,4,1,5,9,False,False,679.264,False,6,False,-9999,0.0,0.0,0.0,0.42399999999997817,8,6,0.42399999999997817
8,378,False,679.081,379,165,166,5,1,5,10,False,False,679.081,False,6,False,-9999,0.0,0.0,0.0,0.6069999999999709,8,6,0.6069999999999709
8,379,False,678.875,380,166,167,6,1,5,11,False,False,678.875,False,6,False,-9999,0.0,0.0,0.0,0.8129999999999882,8,6,0.8129999999999882
8,380,False,678.664,381,167,168,7,1,5,12,False,False,678.664,False,6,False,-9999,0.0,0.0,0.0,1.024000000000001,8,6,1.024000000000001
8,381,False,678.455,382,168,169,8,1,5,13,False,False,678.455,False,6,False,-9999,0.0,0.0,0.0,1.2329999999999472,8,6,1.2329999999999472
8,382,False,678.245,383,169,170,9,1,5,14,False,False,678.245,False,6,False,-9999,0.0,0.0,0.0,1.4429999999999836,8,6,1.4429999999999836
8,383,False,678.043,384,170,171,10,1,5,15,False,False,678.043,False,6,False,-9999,0.0,0.0,0.0,1.6449999999999818,8,6,1.6449999999999818
8,384,False,677.854,385,171,172,11,1,5,16,False,False,677.854,False,6,False,-9999,0.0,0.0,0.0,1.8339999999999463,8,6,1.8339999999999463
8,385,False,677.672,386,172,173,12,1,5,17,False,False,677.672,False,6,False,-9999,0.0,0.0,0.0,2.0159999999999627,8,6,2.0159999999999627
8,386,False,677.501,387,173,174,13,1,5,18,False,False,677.501,False,6,False,-9999,0.0,0.0,0.0,2.187000000000012,8,6,2.187000000000012
8,387,False,677.335,388,174,175,14,1,5,19,False,False,677.335,False,6,False,-9999,0.0,0.0,0.0,2.352999999999952,8,6,2.352999999999952
8,388,False,677.167,389,175,176,15,1,5,20,False,False,677.167,False,6,False,-9999,0.0,0.0,0.0,2.520999999999958,8,6,2.520999999999958
8,389,False,677.0,390,176,177,16,1,5,21,False,False,677.0,False,6,False,-9999,0.0,0.0,0.0,2.687999999999988,8,6,2.687999999999988
8,390,False,676.833,391,177,178,17,1,5,22,False,False,676.833,False,6,False,-9999,0.0,0.0,0.0,2.855000000000018,8,6,2.855000000000018
8,391,False,676.673,392,178,179,18,1,5,23,False,False,676.673,False,6,False,-9999,0.0,0.0,0.0,3.0149999999999864,8,6,3.0149999999999864
8,392,False,676.537,393,179,180,19,1,5,24,False,False,676.537,False,6,False,-9999,0.0,0.0,0.0,3.1509999999999536,8,6,3.1509999999999536
8,393,False,676.43,394,180,181,20,1,5,25,False,False,676.43,False,6,False,-9999,0.0,0.0,0.0,3.258000000000038,8,6,3.258000000000038
8,394,False,676.341,395,181,182,54,1,5,26,False,False,676.341,False,6,False,-9999,0.0,0.0,0.0,8.903999999999996,8,6,8.903999999999996
8,395,False,676.269,396,182,183,57,1,5,27,False,False,676.269,False,6,False,-9999,0.0,0.0,0.0,9.225000000000023,8,6,9.225000000000023
8,396,False,676.204,397,183,184,58,1,5,28,False,False,676.204,False,6,False,-9999,0.0,0.0,0.0,9.290000000000077,8,6,9.290000000000077
8,397,False,676.133,398,184,185,59,1,5,29,False,False,676.133,False,6,False,-9999,0.0,0.0,0.0,9.36099999999999,8,6,9.36099999999999
8,398,False,676.054,399,185,186,60,1,5,30,False,False,676.054,False,6,False,-9999,0.0,0.0,0.0,9.440000000000055,8,6,9.440000000000055
8,399,False,675.973,400,186,187,61,1,5,31,False,False,675.973,False,6,False,-9999,0.0,0.0,0.0,9.521000000000072,8,6,9.521000000000072
8,400,False,675.895,401,187,188,62,1,5,32,False,False,675.895,False,6,False,-9999,0.0,0.0,0.0,9.599000000000046,8,6,9.599000000000046
8,401,False,675.822,494,188,240,149,1,5,33,False,False,675.822,False,3,False,-9999,0.0,0.0,0.0,22.222999999999956,8,3,22.222999999999956
8,402,False,675.758,495,189,241,4,1,5,34,False,False,675.758,False,3,False,-9999,0.0,0.0,0.0,0.28300000000001546,8,3,0.28300000000001546
8,403,False,675.713,496,190,242,4,1,5,35,False,False,675.713,False,3,False,-9999,0.0,0.0,0.0,0.29100000000005366,8,3,0.29100000000005366
8,404,False,675.683,496,191,242,10,1,5,36,False,False,675.683,False,2,False,-9999,0.0,0.0,0.0,0.7829999999999018,8,2,0.7829999999999018
8,405,False,675.666,497,192,243,4,1,5,37,False,False,675.666,False,2,False,-9999,0.0,0.0,0.0,0.25299999999992906,8,2,0.25299999999992906
